Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Id,canonical_Source,canonical_Site name,canonical_Address,canonical_Zip,canonical_Phone,canonical_Fax,canonical_Program Name,canonical_Length of Day,canonical_IDHS Provider ID,canonical_Agency,canonical_Neighborhood,canonical_Funded Enrollment,canonical_Program Option,canonical_Number per Site EHS,canonical_Number per Site HS,canonical_Director,canonical_Head Start Fund,canonical_Eearly Head Start Fund,canonical_CC fund,canonical_Progmod,canonical_Website,canonical_Executive Director,canonical_Center Director,canonical_ECE Available Programs,canonical_NAEYC Valid Until,canonical_NAEYC Program Id,canonical_Email Address,canonical_Ounce of Prevention Description,canonical_Purple binder service type,canonical_Column,canonical_Column2
18,0.8678061366081238,2100,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Ezzard Charles School,7946 S Ashland Ave ,60620,4870227,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Eldora Davis ,,,,,,,b'2501',b'naeyc_accreditation.csv',b'ezzard charles',b'7946 s ashland',b'60620',b'4870227',b'(773) 487-0044',b'community partnerships',"b'8-11 hours, varies by facility'",b'6525-2857-5433-002',b'',b'auburn gresham',b'chicago youth centers',b'auburn gresham',b'',b'',b'',b'',b'eldora davis',b'yes',b'no',b'no',b'',b'www.chicagoyouthcenters.org',b'harry wells',b'eldora davis',b'',b'08/31/13',b'486942',b'ezzardezzi@aol.com',b'',b'child care'
558,0.9985623061656952,2101,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Fellowship House,844 W. 32nd St. ,60608,3262282,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Levory Wilder ,,,,,,,b'1609',b'dfss_agencysitelies_2012.csv',b'chicago youth centers fellowship house',b'844 w 32nd st',b'60608',b'3262282',b'',b'head start',b'half day/full day',b'',b'',b'',b'chicago youth centers',b'bridgeport',b'',b'',b'',b'',b'levory wilder',b'yes',b'no',b'no',b'',b'www.chicagoyouthcenters.org',b'harry wells',b'levory wilder',b'',b'',b'',b'',b'',b''
770,0.9999999,2102,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Kids R Us,7453 S. Vincennes ,60621,8465437,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Tammy Oliver ,,,,,,,b'1611',b'chapin_dfss_providers_2011_070212.csv',b'chicago youth centers kids r us',b'7453 s vincennes',b'60621',b'8465437',b'',b'',b'',b'',b'',b'',b'chicago youth centers',b'greater grand crossing',b'',b'',b'',b'',b'tammy oliver',b'yes',b'no',b'no',b'',b'www.chicagoyouthcenters.org',b'harry wells',b'tammy oliver',b'',b'',b'',b'',b'',b''
423,0.9985312819480896,2103,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Lotts of Love,1139 W. 79th St. ,60620,8744954,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Carol Quinn,,,,,,,b'531',b'dfss_agencysitelies_2012.csv',b'chicago youth centers lotts of love',b'1139 w 79th st',b'60620',b'8744954',b'',b'head start',b'half day/full day',b'',b'',b'',b'chicago youth centers',b'auburn gresham',b'',b'',b'',b'',b'carol quinn',b'yes',b'no',b'no',b'',b'www.chicagoyouthcenters.org',b'harry wells',b'carol quinn',b'',b'',b'',b'',b'',b''
99,0.9986670762300491,2104,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Mt. Moriah-Taylor,1501 N. Harding ,60651,2785837,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Elizabeth Heilbronn ,,,,,,,b'35',b'cps_early_childhood_portal_scrape.csv',b'chicago youth centers - mt. moriah-taylor',b'1501 n harding',b'60651',b'2785837',b'',b'child care',b'extended day',b'',b'',b'',b'chicago youth centers',b'humboldt park',b'',b'',b'',b'',b'elizabeth heilbronn',b'yes',b'no',b'no',b'7065ps(hs collaboration with childcare & prek)',b'www.chicagoyouthcenters.org',b'harry wells',b'elizabeth heilbronn',b'',b'',b'',b'',b'',b'child care'
771,0.99999624,2105,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Pathway,6535 S. Kedzie ,60629,7780017,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Tracy Baker ,,,,,,,b'1614',b'chapin_dfss_providers_2011_070212.csv',b'chicago youth centers pathway',b'6535 s kedzie ave',b'60629',b'7780017',b'',b'',b'',b'',b'',b'',b'chicago youth centers',b'chicago lawn',b'',b'',b'',b'',b'',b'yes',b'no',b'no',b'',b'www.chicagoyouthcenters.org',b'harry wells',b'tracy baker',b'',b'',b'',b'',b'',b''
165,0.9388657957315445,2106,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Pathways to Learning CC,3418 W 79th St ,60652,7765439,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Carol Quinn ,,,,,,,b'1616',b'dfss_agencysitelies_2012.csv',b'chicago youth centers pathways to learning cc1',b'3460 w 79th st',b'60652',b'7765439',b'',b'head start',b'half day/full day',b'',b'',b'',b'chicago youth centers',b'ashburn',b'',b'',b'',b'',b'carol quinn',b'yes',b'no',b'no',b'',b'www.chicagoyouthcenters.org',b'harry wells',b'carol quinn',b'',b'',b'',b'',b'',b''
165,0.9388390481472015,2107,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Pathways to Learning CC1,3460 W. 79th St. ,60652,4369244,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Carol Quinn ,,,,,,,b'1616',b'dfss_agencysitelies_2012.csv',b'chicago youth centers pathways to learning cc1',b'3460 w 79th st',b'60652',b'7765439',b'',b'head start',b'half day/full day',b'',b'',b'',b'chicago youth centers',b'ashburn',b'',b'',b'',b'',b'carol quinn',b'yes',b'no',b'no',b'',b'www.chicagoyouthcenters.org',b'harry wells',b'carol quinn',b'',b'',b'',b'',b'',b''
284,0.9712762832641602,2108,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Rachel's 1,3430 W. Roosevelt Rd ,60624,5330444,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Carol Quinn ,,,,,,,b'1618',b'dfss_agencysitelies_2012.csv',"b""chicago youth centers rachel's 1""",b'3430 w roosevelt rd',b'60624',b'2371444',b'',b'head start',b'half day/full day',b'',b'',b'',b'chicago youth centers',b'north lawndale',b'',b'',b'',b'',b'carol quinn',b'yes',b'no',b'no',b'',b'www.chicagoyouthcenters.org',b'harry wells',b'carol quinn',b'',b'',b'',b'',b'',b''
284,0.9642278850078583,2109,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Rachel's 2,5242 W. North Ave ,60639,2371444,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Carol Quinn ,,,,,,,b'1618',b'dfss_agencysitelies_2012.csv',"b""chicago youth centers rachel's 1""",b'3430 w roosevelt rd',b'60624',b'2371444',b'',b'head start',b'half day/full day',b'',b'',b'',b'chicago youth centers',b'north lawndale',b'',b'',b'',b'',b'carol quinn',b'yes',b'no',b'no',b'',b'www.chicagoyouthcenters.org',b'harry wells',b'carol quinn',b'',b'',b'',b'',b'',b''
311,0.76658376625606,2110,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Rebecca Crown,7601 S. Phillips ,60649,7310444,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Eddie Wilson ,,,,,,,b'177',b'cps_early_childhood_portal_scrape.csv',b'chicago youth centers - rebecca k. crown / cyc',b'7601 s phillips',b'60649',b'7310444',b'',b'community partnerships',b'half day/full day',b'',b'',b'',b'chicago youth centers',b'south shore',b'',b'',b'',b'',b'annette anthony',b'yes',b'no',b'no',b'7088ps(hs collaboration with childcare & prek)',b'www.chicagoyouthcenters.org',b'harry wells',b'eddie wilson',b'',b'11/01/16',b'508236',b'annette.anthony@chicagoyouthcenters.org',b'',b'child care'
262,0.9430405795574188,2111,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Roseland Child Development,461 E. 111th St. ,60627,4684405,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Leola Clay,,,,,,,b'131',b'cps_early_childhood_portal_scrape.csv',b'chicago youth centers roseland',b'461 e 111th st',b'60627',b'4684405',b'',b'child care',b'extended day',b'',b'',b'',b'chicago youth centers',b'roseland',b'',b'',b'',b'',b'leola clay',b'yes',b'no',b'no',b'7066ps(hs collaboration with childcare & prek)',b'www.chicagoyouthcenters.org',b'harry wells',b'leola clay',b'',b'',b'',b'',b'',b''
370,0.8876940310001373,2112,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Shining Star 1,3012-16 E. 92nd St. ,60617,9787827,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Carol Quinn,,,,,,,b'684',b'dfss_agencysitelies_2012.csv',b'chicago youth centers shining star 1',b'3012 16 e 92nd st',b'60617',b'9787827',b'',b'head start',b'half day/full day',b'',b'',b'',b'chicago youth centers',b'south deering',b'',b'',b'',b'',b'carol quinn',b'yes',b'no',b'no',b'',b'www.chicagoyouthcenters.org',b'harry wells',b'carol quinn',b'',b'',b'',b'',b'',b''
143,0.9917117605606715,2113,DFSS_AgencySiteLies_2012.csv,Chinese American Service League Chinese American Service League Child Dev Ctr,2141 S. Tan Court ,60616,7910454,,,,,,,Chinese American Service League,,,,,,,,,,,www.caslservice.org,Esther Wong,Brenda Arksey,,,,,,,b'63',b'cps_early_childhood_portal_scrape.csv',b'chinese american service league - chinese american service league',b'2141 s tan ct',b'60616',b'7910418',b'',b'state pre-kindergarten',b'half day/full day',b'',b'',b'',b'chinese american service league',b'armour square',b'',b'',b'',b'',b'weilian xin',b'yes',b'no',b'yes',"b'3248ps (hs collaboration with childcare & prek), 2771ps (chi'",b'www.caslservice.org',b'esther wong',b'brenda arksey',b'',b'08/31/14',b'209110',b'brenda_arksey@caslservice.org',b'',b'child care'
189,0.9826818505922953,2114,DFSS_AgencySiteLies_2012.csv,Christopher House Greenview,2507 N. Greenview ,60614,4721083,,,,,,,Christopher House,,,,,,,,,,,www.christopherhouse.org,Lori Baas,Aimee Washington,,,,,,,b'77',b'cps_early_childhood_portal_scrape.csv',b'christopher house',b'2507 n greenview',b'60614',b'4721083',b'',b'child care',b'half day/full day',b'',b'',b'lincoln park',b'christopher house',b'lincoln park',b'',b'',b'',b'',b'aimee washington',b'yes',b'no',b'no',"b'2681it(child care it center), 3406ps(hs collaboration with c'",b'www.christopherhouse.org',b'lori baas',b'aimee washington',b'',b'04/30/14',b'129456',b'awashington@christopherhouse.org',b'',b'child care'
190,0.9668635021556508,2115,DFSS_AgencySiteLies_2012.csv,Christopher House Logan Square,3255 W. Altgeld ,60647,2354073,,,,,,,Christopher House,,,,,,,,,,,www.christopherhouse.org,Lori Baas,Carmen Velez,,,,,,,b'1196',b'cps_early_childhood_portal_scrape.csv',b'christopher house logan sq',b'3255 w altgeld',b'60647',b'2354073',b'',b'child care',b'half day/full day',b'',b'',b'logan square',b'christopher house',b'logan square',b'',b'',b'',b'',b'carmen velez',b'yes',b'no',b'yes',"b'4321it(child care it center), 7087ps(hs collaboration with c'",b'www.christopherhouse.org',b'lori baas',b'carmen velez',b'',b'05/31/15',b'289774',b'cvelez@christopherhouse.org',b'',b'child care'
192,0.974849888256618,2116,DFSS_AgencySiteLies_2012.csv,Christopher House Rogers Park,7059 N. Greenview ,60626,2745477,,,,,,,Christopher House,,,,,,,,,,,www.christopherhouse.org,Lori Baas,Atena Danner-McPhaden,,,,,,,b'1300',b'cps_early_childhood_portal_scrape.csv',b'christopher house rogers park',b'7059 n greenview',b'60626',b'2745477',b'',b'child care',b'half day/full day',b'',b'',b'',b'christopher house',b'rogers park',b'',b'',b'',b'',b'joni rudds',b'yes',b'no',b'yes',"b'7073ps(hs collaboration with childcare & prek), 4147ps(child'",b'www.christopherhouse.org',b'lori baas',b'atena danner-mcphaden',b'',b'08/31/13',b'437986',b'adanner@christopherhouse.org',b'',b'child care'
191,0.9924005150794983,2117,DFSS_AgencySiteLies_2012.csv,Christopher House Uptown,4701 N. Winthrop ,60640,7694540,,,,,,,Christopher House,,,,,,,,,,,www.christopherhouse.org,Lori Baas,Karen Ross William,,,,,,,b'2424',b'cps_early_childhood_portal_scrape.csv',b'christopher house uptown',b'4701 n winthrop',b'60640',b'7694540',b'',b'child care',b'half day/full day',b'',b'',b'uptown',b'christopher house',b'uptown',b'',b'',b'',b'',b'karen ross william',b'yes',b'no',b'no',"b'2672it(child care it center), 3405ps(hs collaboration with c'",b'www.christopherhouse.org',b'cp',b'karen ross william',b'',b'08/31/12',b'293293',b'kross@christopherhouse.org',b'',b'child care'
128,0.9901256859302521,2118,DFSS_AgencySiteLies_2012.csv,Church of God True Believers CHURCH OF GOD COMMUNITY DAY CARE,1738 W. Marquette St. ,60636,4769562,,,,,,,Church of God True Believers,,,,,,,,,,,,Rev. Sheila Sims,Rev. Sheila Sims,,,,,,,b'3124',b'chapin_dfss_providers_2011_070212.csv',b'church of god true believers church of god community day care',b'1738 w marquette st',b'60636',b'4769562',b'',b'',b'',b'',b'',b'',b'church of god true believers',b'west englewood',b'',b'',b'',b'',b'rev. sheila sims',b'yes',b'no',b'no',b'7130ps(hs collaboration with childcare)',b'',b'rev. sheila sims',b'rev. sheila sims',b'',b'',b'',b'',b'',b'child care'
156,0.9995235800743103,2119,DFSS_AgencySiteLies_2012.csv,Community Learning Center Community Learning Center,10612 S. Wentworth ,60628,9284104,,,,,,,Community Learning Center,,,,,,,,,,,,Wanda Avery,Wanda Avery,,,,,,,b'2119',b'cps_early_childhood_portal_scrape.csv',b'community learning center',b'10612 s wentworth',b'60628',b'9284104',b'',b'head start',b'half day/full day',b'',b'',b'',b'community learning center',b'roseland',b'',b'',b'',b'',b'wanda avery',b'yes',b'no',b'no',b'',b'',b'wanda avery',b'wanda avery',b'',b'04/01/16',b'587966',b'wereason@aol.com',b'',b'child care'
324,0.9984002262353897,2120,DFSS_AgencySiteLies_2012.csv,Dorothy Sutton Branch Dorothy Sutton Branch,8601 S. State St ,60619,7234445,,,,,,,Dorothy Sutton Branch,,,,,,,,,,,,Ola Kirksey,Ms. Ola Kirksey,,,,,,,b'1629',b'cps_early_childhood_portal_scrape.csv',b'dorothy sutton branch - dorothy sutton branch',b'8601 s state st',b'60619',b'7234445',b'',b'child care',b'extended day',b'',b'',b'',b'dorothy sutton branch',b'chatham',b'',b'',b'',b'',b'ms. ola kirksey',b'yes',b'no',b'no',b'7123ps(hs collaboration with childcare)',b'',b'ola kirksey',b'ms. ola kirksey',b'',b'04/30/14',b'557917',b'dorthysbr@aol.com',b'',b''
174,0.9988125562667847,2121,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Allison's Infant & Toddler Center,234 E 114th St ,60628,8404502,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Allison Caldwell,,,,,,,b'2121',b'chapin_dfss_providers_2011_070212.csv',"b""henry booth house allison's""",b'234 e 114th street',b'60628',b'8404502',b'',b'',b'',b'',b'',b'',b'easter seals society of metropolitan chicago',b'roseland',b'',b'',b'',b'',b'allison caldwell',b'no',b'yes',b'no',b'',b'www.easterseaslchicago.org',b'barbara zawacki',b'allison caldwell',b'',b'',b'',b'',b'',b'early head start'
289,0.9999998807907104,2122,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Channings Child Care,5701 W Division St ,60651,4572990,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Ruth Kimble,,,,,,,b'1632',b'chapin_dfss_providers_2011_070212.csv',b'easter seals society of metropolitan chicago channings child care',b'5701 w division st',b'60651',b'4572990',b'',b'',b'',b'',b'',b'',b'easter seals society of metropolitan chicago',b'austin',b'',b'',b'',b'',b'ruth kimble',b'yes',b'no',b'no',b'',b'www.easterseaslchicago.org',b'barbara zawacki',b'ruth kimble',b'',b'',b'',b'',b'',b''
772,0.9999999,2123,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Children's International Academy,5850 W. Roosevelt Rd. ,60644,2870808,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Gaby Servin,,,,,,,b'1633',b'chapin_dfss_providers_2011_070212.csv',"b""easter seals society of metropolitan chicago children's international academy""",b'5850 w roosevelt rd',b'60644',b'2870808',b'',b'',b'',b'',b'',b'',b'easter seals society of metropolitan chicago',b'austin',b'',b'',b'',b'',b'gaby servin',b'yes',b'no',b'no',b'',b'www.easterseaslchicago.org',b'barbara zawacki',b'gaby servin',b'',b'',b'',b'',b'',b''
315,0.8732791145642599,2124,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Chipper Preschool,8225 S Kedzie ,60652,7785757,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Ms.Amaryllis Nelson,,,,,,,b'2124',b'dfss_agencysitelies_2012.csv',b'chipper preschool',b'8225 s kedzie',b'60652',b'7785757',b'',b'community partnerships',"b'8-11 hours, varies by facility'",b'',b'',b'ashburn',b'easter seals society of metropolitan chicago',b'ashburn',b'',b'',b'',b'',b'ms. nelson',b'yes',b'no',b'no',b'',b'www.easterseaslchicago.org',b'barbara zawacki',b'ms.amaryllis nelson',b'',b'',b'',b'',b'',b''
487,0.9992558062076569,2125,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago FIFTH CITY,3411 W Jackson ,60624,8268686,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Ms.Bettie Veal,,,,,,,b'1635',b'dfss_agencysitelies_2012.csv',b'easter seals society of metropolitan chicago fifth city',b'3411 w jackson',b'60624',b'8268686',b'',b'head start',b'half day/full day',b'',b'',b'',b'easter seals society of metropolitan chicago',b'east garfield park',b'',b'',b'',b'',b'ms. veal',b'yes',b'no',b'no',b'',b'www.easterseaslchicago.org',b'barbara zawacki',b'ms.bettie veal',b'',b'',b'',b'',b'',b''
388,0.9997142255306244,2126,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago First Start Children's Academy,4753 W. Washington Blvd ,60644,3794928,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,P. Cachet Cook,,,,,,,b'1636',b'chapin_dfss_providers_2011_070212.csv',"b""easter seals society of metropolitan chicago first start children's academy""",b'4753 w washington blvd',b'60644',b'3794928',b'',b'',b'',b'',b'',b'',b'easter seals society of metropolitan chicago',b'austin',b'',b'',b'',b'',b'ms. cachet',b'yes',b'yes',b'no',b'',b'www.easterseaslchicago.org',b'barbara zawacki',b'p. cachet cook',b'',b'',b'',b'',b'',b'early head start'
389,0.999999463558197,2127,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago First Start Children's Academy South,5700 S Ashland Ave  1st Fl ,60636,77327770904244111,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Beverly Mims ,,,,,,,b'1637',b'chapin_dfss_providers_2011_070212.csv',"b""easter seals society of metropolitan chicago first start children's academy south""",b'5700 s ashland ave 1st fl',b'60636',b'2777090',b'',b'',b'',b'',b'',b'',b'easter seals society of metropolitan chicago',b'west englewood',b'',b'',b'',b'',b'beverly mims',b'no',b'no',b'no',b'',b'www.easterseaslchicago.org',b'barbara zawacki',b'beverly mims',b'',b'',b'',b'',b'',b''
398,0.9999998807907104,2128,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Fresh Start Day Care Center,6924 W. North Avenue ,60635,4792870,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Claudia Aguayo ,,,,,,,b'1638',b'chapin_dfss_providers_2011_070212.csv',b'easter seals society of metropolitan chicago fresh start day care center',b'6924 w north avenue',b'60635',b'4792870',b'',b'',b'',b'',b'',b'',b'easter seals society of metropolitan chicago',b'austin',b'',b'',b'',b'',b'claudia aguayo',b'yes',b'no',b'no',b'',b'www.easterseaslchicago.org',b'barbara zawacki',b'claudia aguayo',b'',b'',b'',b'',b'',b''
65,0.896362821261088,2129,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Gilchrist Marchman,1001 W Roosevelt Rd ,60608,4927402,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Morayma Cancel ,,,,,,,b'2129',b'chapin_dfss_providers_2011_070212.csv',b'easter seals society of metropolitan chicago gilchrist marchman',b'1001 w roosevelt rd',b'60608',b'4927402',b'',b'community partnerships',"b'8-11 hours, varies by facility'",b'',b'',b'',b'easter seals society of metropolitan chicago',b'near west side',b'',b'',b'',b'',b'ms. adrienne hamilton',b'yes',b'yes',b'yes',"b'4249it(child care it center), 7012ps(hs collaboration with c'",b'www.easterseaslchicago.org',b'barbara zawacki',b'morayma cancel',b'',b'01/31/13',b'508147',b'mcancel@eastersealschicago.org',b'',b''
350,0.9999998807907104,2130,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Imani's Children,11443 S Halsted St ,60628,6609667,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Marianne Powell ,,,,,,,b'1640',b'chapin_dfss_providers_2011_070212.csv',"b""easter seals society of metropolitan chicago imani's children""",b'11443 s halsted st',b'60628',b'6609667',b'',b'',b'',b'',b'',b'',b'easter seals society of metropolitan chicago',b'roseland',b'',b'',b'',b'',b'marianne powell-dee',b'yes',b'yes',b'no',b'',b'www.easterseaslchicago.org',b'barbara zawacki',b'marianne powell',b'',b'',b'',b'',b'',b''
380,0.9765022993087769,2131,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Little Giants,3863 W. Harrison ,60624,2656330,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Ms.Gloria Granberry ,,,,,,,b'1641',b'dfss_agencysitelies_2012.csv',b'easter seals society of metropolitan chicago little giants',b'3863 w harrison',b'60624',b'2656330',b'',b'head start',b'half day/full day',b'',b'',b'',b'easter seals society of metropolitan chicago',b'west garfield park',b'',b'',b'',b'',b'ms. granberry',b'yes',b'no',b'no',b'',b'www.easterseaslchicago.org',b'barbara zawacki',b'ms.gloria granberry',b'',b'',b'',b'',b'',b''
290,0.9999890128771464,2132,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Liz-Ney-Land #1,4610 S Pulaski Rd ,60632,2479779,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Liz Medrano,,,,,,,b'1642',b'chapin_dfss_providers_2011_070212.csv',b'easter seals society of metropolitan chicago liz-ney-land #1',b'6010 s pulaski',b'60632',b'2479779',b'',b'',b'',b'',b'',b'',b'easter seals society of metropolitan chicago',b'archer heights',b'',b'',b'',b'',b'liz medrano',b'yes',b'no',b'no',b'',b'www.easterseaslchicago.org',b'barbara zawacki',b'liz medrano',b'',b'',b'',b'',b'',b''
